human_gene,mouse_gene,TPM_human,TPM_mouse
BMP6,Bmp6,7.401459669580201,2.2246710171461443
BMP7,Bmp7,0.18542509375102612,2.5348245016060873
BMPER,Bmper,0.54745856832554,0.924796273338804
BPI,Bpi,0.07948977462608751,0.01494601215040064
BPIFA2,Bpifa2,5.820993698037331,21350.40213920174
BPIFA3,Bpifa3,0.02980404741798176,0.00339773488276866
BPIFB1,Bpifb1,118.74900303760371,0.9557585773798783
BPIFB2,Bpifb2,1648.4851374357768,0.614921339408091
BPIFB3,Bpifb3,0,0.0080032900231529
BPIFB4,Bpifb4,0.0399045212998832,0.2835403454148755
BPIFB6,Bpifb6,10.950663215617547,0.01827950017488919
BPIFC,Bpifc,0.00648307169923623,0.0161778421241707
BRINP2,Brinp2,0.611646529142165,0.04310315593412823
BRINP3,Brinp3,1.0200053966777582,0.1609096743985964
BSPH1,Bsph1,0,0
BTBD17,Btbd17,0.154865064939213,0.12768187936446773
BTC,Btc,4.111222748039601,3.716865961145337
BTD,Btd,6.794008918933336,26.554391906023582
C17orf67,Gm525,1.62792684130243,0.05403206314060509
C1QA,C1qa,37.3564469436368,103.82969265399836
C1QB,C1qb,29.437817155293047,78.68667630614034
C1QBP,C1qbp,39.58260133060387,64.83780915897343
C1QC,C1qc,32.47613694849565,83.14463080223823
C1QL1,C1ql1,0.130079912505173,0.00520680179179685
C1QL2,C1ql2,0,0.06638606706267532
C1QL3,C1ql3,1.233476159281683,0.20600440707113732
C1QL4,C1ql4,0.01752587255307273,0.01709706687047858
C1QTNF1,C1qtnf1,10.465447012106925,2.0511822721230293
C1QTNF12,C1qtnf12,0.8759144381238534,29.705644156771793
C1QTNF2,C1qtnf2,0.8577478954947283,4.494678892309599
C1QTNF3,C1qtnf3,4.578205990016077,0.08913554672458009
C1QTNF4,C1qtnf4,0,0.611235385418292
C1QTNF5,C1qtnf5,0,0
C1QTNF6,C1qtnf6,1.619254987286027,17.13194049476344
C1QTNF7,C1qtnf7,1.1056874753116044,0.6348237154518768
C1RL,C1rl,1.2752541831595658,4.620958746907832
C1orf56,Gm128,3.4780978827716,0.6238882319307588
C2,C2,0.04847053348033713,5.563676020485803
C3,C3,87.13849698479999,55.733848111195435
C5,Hc,1.9027583348102832,1.297190408811974
C5orf46,Gm94,0.938329002397669,0
C6,C6,0.4427939183012961,0.5789830017679306
C6orf58,2310057J18Rik,10602.721777905655,1034.3877771948896
C7,C7,11.694145052893424,0.7212872904998205
C8A,C8a,0.0065132903912728,2.683298298105092
C8B,C8b,0.01762896428046553,2.331012988430214
