Geneid,secreted,Reference,Function,Mean_TPM,Mean_TPM_Male,Mean_TPM_Fem,Mous-1B-PAR-Mal-L,Mous-2B-PAR-Mal-L,Mous-3B-PAR-Mal-L,Mous-3A-PAR-Mal-L,Mous-4A-PAR-Fem-L,Mous-5A-PAR-Fem-L
0610040B10Rik,No_annotation,NA,NA,1.8879258211586616,1.8268517931112451,2.010073877253495,1.48246082413367,1.75100604165361,2.06814186918195,2.00579843747575,1.2993772172569,2.72077053725009
0610040F04Rik,No_annotation,NA,NA,0.09323635705056132,0.11745616106190676,0.04479674902787045,0.220659601705766,0.14309191778383,0.0814860983618942,0.0245870263961368,0.0895934980557409,0
0610040J01Rik,No_annotation,NA,NA,7.986669097673975,8.011693028162332,7.93662123669726,8.57285916584728,6.83569700145794,6.83209025101823,9.80612569432588,10.3863552232735,5.48688725012102
0610042G04Rik,No_annotation,NA,NA,1.3274934427605327,1.3514048823548874,1.2796705635718235,2.25720357183973,1.3824181258389,1.19797580626654,0.56802202547438,0.175622337596597,2.38371878954705
0610043K17Rik,No_annotation,NA,NA,0.8253926612072485,0.9022970059526118,0.671583971716522,1.15599503315093,0.831113978778412,1.20952356195801,0.412555449923095,0.616748625235204,0.72641931819784
1100001I12Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1110002E22Rik,No_annotation,NA,NA,0.007009656980416272,0.005503660243351858,0.0100216504545451,0.00631130426378732,0.00579801143378892,0.00990532527583119,0,0.004840377049621,0.0152029238594692
1110002J07Rik,No_annotation,NA,NA,0.04310272108917775,0.04279358598484447,0.0437209912978443,0.121001495653406,0.0222321100673098,0.0126604488624862,0.0152802893561759,0,0.0874419825956886
1110002L01Rik,No_annotation,NA,NA,0.5326480239840152,0.35630048962288674,0.885343092706272,0.489447383206037,0.354524680038509,0.206814186918195,0.374415708328806,0.194906582588534,1.57577960282401
1110002O04Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1110004F10Rik,No_annotation,NA,NA,30.594088087211702,25.2214952582726,41.3392737450899,29.3967940350743,18.2224049759355,27.4352272953107,25.8315547267699,16.3458196502929,66.3327278398869
1110006O24Rik,No_annotation,NA,NA,1.8428019684772063,1.8252472323550526,1.877911440721514,2.83108837942194,1.26326438961892,1.90426009160169,1.30237606877766,0.930543580066788,2.82527930137624
1110015O18Rik,No_annotation,NA,NA,0.010359606718725716,0,0.03107882015617715,0,0,0,0,0.0621576403123543,0
1110018N20Rik,No_annotation,NA,NA,0.3116040314970719,0.35225715737395985,0.230297779743296,0.127473668676728,0.0585531736075078,1.15592842404932,0.0670733631622837,0,0.460595559486592
1110019D14Rik,No_annotation,NA,NA,2.2723833374778,2.1198276562106573,2.5774947000120854,1.99056345639921,2.55252228195364,2.29968855566103,1.63653633082875,2.08322493331908,3.07176446670509
1110020A21Rik,No_annotation,NA,NA,0.23195643640185928,0.12420821089060499,0.4474528874243679,0.101839619456489,0,0.266388296967231,0.1286049271387,0.0976308018430728,0.797274973005663
1110025L11Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1110025M09Rik,No_annotation,NA,NA,2.275017231220353,2.123561909915785,2.57792787382949,3.11852730747926,1.62259835572554,1.86246957693038,1.89065239952796,1.21702367823928,3.9388320694197
1110028F11Rik,No_annotation,NA,NA,0.041806773555100464,0.054849307635182275,0.01572170539493685,0.0459313625644795,0.0843916104144685,0.0600727767652535,0.0290014807965276,0.017613246321412,0.0138301644684617
1110028F18Rik,No_annotation,NA,NA,0.0040391961508827,0.00605879422632405,0,0,0,0.0242351769052962,0,0,0
1110032F04Rik,No_annotation,NA,NA,0.6701857993166193,0.3203709006492189,1.36981559665142,0.761896477590409,0.0811515485855447,0.138639341187354,0.299796235233568,0,2.73963119330284
1110036E04Rik,No_annotation,NA,NA,0.008024580627882616,0,0.02407374188364785,0,0,0,0,0,0.0481474837672957
1110038B12Rik,No_annotation,NA,NA,12.48545916920888,7.5687790178798675,22.318819471866906,10.4238891847075,3.91750504234367,5.7287029015597,10.2050189429086,6.78318954093431,37.8544494027995
1110038F14Rik,No_annotation,NA,NA,10.372546179446623,8.941247484573513,13.235143569192841,10.6030310600289,7.07789540506536,10.4091908647569,7.67487260844289,5.95189343445488,20.5183937039308
