Geneid,mouse_gene,ortholog_type,adult_PAR_01,adult_PAR_02,adult_PAR_03,adult_PAR_04,adult_SL_01,adult_SL_02,adult_SL_03,adult_SM_01,adult_SM_02,adult_SM_03,adult_SM_04,adult_SM_05,adult_SM_06,Secretome location,Secretome function,Level,Reliability,Cell type
MIR3914-1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3914-2,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3915,NA,human-specific,0,0,0,0,0.883997313450102,0,1.12364331347999,0,0,0,0.543968978651388,0,1.32018256085415,NA,NA,NA,NA,NA
MIR3916,NA,human-specific,28.047232197528,32.2110570852471,40.5769013091127,25.3162209991707,56.5570196073289,53.8096003335231,29.5673588924762,51.2122778247089,19.7400058853363,24.2873254338997,20.2078688664963,25.5792160116323,28.608636983616,NA,NA,NA,NA,NA
MIR3917,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3918,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3919,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3920,NA,human-specific,0,0.818777546244788,0,2.67785983562121,0,0,0,1.36527343038078,0,0.758474614879261,0.61354640615331,0,0.744521560481701,NA,NA,NA,NA,NA
MIR3921,NA,human-specific,0,0,0.760564052453957,0,0,0,0,2.7626709414764,0,0,0,0,6.02624510131071,NA,NA,NA,NA,NA
MIR3922,NA,human-specific,0,1.67654449945361,0,0,4.08322568593619,0,0,0,0,3.88266767140574,0,0.841892963968291,0,NA,NA,NA,NA,NA
MIR3923,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3924,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3925,NA,human-specific,0,0,0,0,1.11360700525532,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3926-1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3926-1_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3926-2,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3926-2_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3927,NA,human-specific,0,0,0,0,0,0,0,0,0,1.83743146139765,0,0,1.80362969581483,NA,NA,NA,NA,NA
MIR3928,NA,human-specific,0,0,0,0,0,1.09010828261879,0,2.02437094849564,1.72932018007606,0,1.81948244583395,0,0,NA,NA,NA,NA,NA
MIR3929,NA,human-specific,5.04581784989021,32.0067586259326,9.40333737579437,6.97866502616436,12.4723984588596,28.7392183599498,15.8535856592814,7.47176913717482,11.8537037797941,17.7896773308045,11.5123616572767,2.57160032630314,12.8057708402853,NA,NA,NA,NA,NA
MIR3934,NA,human-specific,4.53887820609283,3.94849732581599,1.81255919042765,6.45689567841376,4.00690371049813,5.31809835071969,4.07451967878726,8.22991927659443,2.81216552647883,6.70576622126898,6.41069983251777,1.32185063501563,5.38560455899848,NA,NA,NA,NA,NA
MIR3935,NA,human-specific,0,0,0,1.47625606322708,0.824497494275576,2.43178001507268,0,2.2579522117836,0,0.627200162304004,0,1.35998094179493,0,NA,NA,NA,NA,NA
MIR3936,NA,human-specific,18.291089705852,30.7264882808953,21.1575090955373,10.4679975392465,24.9447969177192,18.9678841175669,11.890189244461,13.8761426833247,11.3977920959559,23.1265805300458,19.6669511645143,23.1444029367283,9.31328788384383,NA,NA,NA,NA,NA
MIR3936HG,NA,human-specific,4.88971111008367,7.2681274304837,3.22880965664416,5.06940761334581,5.85292560864216,6.03491688535239,3.5988387257213,4.39812001296361,2.8943560838565,5.24871168010232,5.09495472901117,4.70936796714782,4.72577003817409,NA,NA,NA,NA,NA
MIR3937,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3938,NA,human-specific,2.69436875479574,0,0,0,0,0,0,0,0,1.26657896853624,0,0,0,NA,NA,NA,NA,NA
MIR3939,NA,human-specific,1.96358477649029,5.97862095088175,0.609886268477229,5.06940761334581,8.89835031557792,5.96474343319713,3.5988387257213,3.32302400979473,0.473115898322697,7.38439436373016,4.97782933294195,0.667160462012608,0,NA,NA,NA,NA,NA
MIR3940,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3941,NA,human-specific,1.34718437739787,2.05091851389471,1.25529989239973,4.47176593909561,0,0.61384738244553,1.05818836318019,2.84984259739678,0.973791946062249,0,0,2.05977696038844,1.24327872235779,NA,NA,NA,NA,NA
MIR3942,NA,human-specific,5.72862347636618,3.87604783359918,2.37240163150775,0,1.57335301659926,2.90028809137108,0.999939462454673,1.07718821112612,0.460094359836751,1.79528853797109,5.8089898270662,2.59519298984721,1.17484136149406,NA,NA,NA,NA,NA
MIR3943,NA,human-specific,0,0,0,0,0,0.632262803918896,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3944,NA,human-specific,1.28481473029612,4.56392669295706,5.38732870488219,2.84315982547437,0,1.17085704429425,0,3.80506761615384,3.71483594238562,1.20794105332623,3.41995311578049,2.61922255456802,0,NA,NA,NA,NA,NA
MIR3945,NA,human-specific,0,0,0,0,3.49990773080245,0.645166126447853,0,0,2.04695041723289,0,0,0,0,NA,NA,NA,NA,NA
MIR3945HG,NA,human-specific,0.216925467751924,0.550402832024897,0.303195153792223,0.200013849108411,0.446835536241063,0,0,0,0.104534205778438,0,0.0549921739751794,0,0.800777749262236,NA,NA,NA,NA,NA
MIR3960,NA,human-specific,5.33692272584541,3.09515907591436,3.55208486036189,0.843574893272615,1.88456570120132,1.38958858004153,1.79659452869603,1.29025840673349,0.551102035408855,0,0,0,0,NA,NA,NA,NA,NA
MIR3972,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3972_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3973,NA,human-specific,11.6714011013816,9.21316042690397,15.1046599202304,10.0440599441992,2.40414222629888,2.36359926698653,5.60246455833249,8.77858056170072,2.34347127206569,12.192302220489,4.9313075634752,2.64370127003127,4.78720405244309,NA,NA,NA,NA,NA
MIR3974,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3975,NA,human-specific,1.98228558388544,11.0651936963938,3.69416825477636,8.7731788900352,1.22496770578086,6.32262803918896,9.34229154921937,0,0,7.45472192909902,3.76892792351319,5.05135778380974,2.7440937514897,NA,NA,NA,NA,NA
MIR3976,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3976HG,NA,human-specific,0.0481471168882653,0.0244326401724677,0.0224316254193568,0.199770945405468,1.80004796460164,1.77700510469919,0.614553356305635,1.18146840227955,0.36542539544286,0.939276856524664,0.924577391368434,1.07967952631048,1.4663096382006,NA,NA,NA,NA,NA
MIR3977,NA,human-specific,0.991142791942719,0,0,1.0966473612544,0,0,0,1.67733592875353,0,0,0,0,0,NA,NA,NA,NA,NA
MIR3978,NA,human-specific,2.74772259152437,4.88023844395408,1.28015731601161,3.8002631330598,10.1878502262962,2.50401110462929,4.85614164687145,2.32502009926232,2.48268738723791,0,1.04485130552841,1.40037641531359,0,NA,NA,NA,NA,NA
MIR409,Gm54371 | Mir409,one-to-many (mouse-to-human),0,5.34796473243431,1.63665682173636,0,3.25624326853139,1.60066532637695,4.13898992686934,3.71561756369453,0,0.825681226324259,0.667911277584616,1.79035465755282,0,NA,NA,NA,NA,NA
MIR410,Mir410,one-to-one,9.53974937244867,2.64055758663944,0,3.8382657643904,3.21554022767475,3.9516425244931,0.681208758797246,1.46766893765934,1.25375713055515,0.815360210995205,2.63824954645923,3.53595044866682,0,NA,NA,NA,NA,NA
MIR411,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR412,Mir412,one-to-one,1.52483506452726,0,0,0,0,0.694794290020765,0,1.29025840673349,0,0,0,0,0,NA,NA,NA,NA,NA
MIR421,NA,human-specific,26.9357629339727,16.5682044651887,24.3380496785266,32.5123688277775,36.3166896302089,41.6549611993626,33.980295732945,22.7920352671803,27.1401543555467,16.882752604136,18.6229379750064,27.4556152484718,25.6115416805705,NA,NA,NA,NA,NA
MIR422A,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR423,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR424,Mir322,one-to-one,0,0,0,0.783319543753143,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR425,Mir425,one-to-one,0,3.23746524032422,4.45847892817837,0,1.97121240010712,1.45347771015838,0,0,0,4.49853909514596,0,0,0.735963841395705,NA,NA,NA,NA,NA
MIR4251,NA,human-specific,0,0,2.11960473634709,0,0,0,0,0,1.6442716466297,0,0,0,0,NA,NA,NA,NA,NA
MIR4252,NA,human-specific,0,0,0,0,0,2.00718350450443,0,1.86370658750392,0,2.07075609141639,0,0,0,NA,NA,NA,NA,NA
MIR4253,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4254,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4255,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4256,NA,human-specific,0,0,0,3.598374154116,6.69904214098906,4.93955315561638,3.40604379398623,0,0,0,3.29781193307404,0,2.00090169379457,NA,NA,NA,NA,NA
MIR4257,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4258,NA,human-specific,0,1.54757953795718,1.42083394414475,0,2.82684855180198,0,1.19772968579736,0,1.65330610622657,0.71680018549029,0,0,1.40722756486651,NA,NA,NA,NA,NA
MIR4259,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4260,NA,human-specific,0,0,0,0,0,0,0,0,0,0.973564431039051,0,1.05550759661696,0,NA,NA,NA,NA,NA
MIR4261,NA,human-specific,0,0,0,0,0,0,0,0,1.72932018007606,0,0,1.21929325816097,0,NA,NA,NA,NA,NA
MIR4262,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4263,NA,human-specific,1.67180711893953,4.24185957693083,7.01001807382261,4.62441658360289,4.13242117612819,6.09409931488093,1.31317351093445,4.24386198841255,1.208440607764,0,3.17861391139667,0,1.54286395666088,NA,NA,NA,NA,NA
MIR4264,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4265,NA,human-specific,4.20484820824184,6.40135172518653,1.30601907997144,7.75407225129374,5.19683269119151,6.38649296887774,0,2.37199020227772,1.01313707519608,2.63550775271178,0,1.42866684794619,10.3480976487154,NA,NA,NA,NA,NA
MIR4266,NA,human-specific,0,0,0,0,0,0,0,0,0,4.74391395488119,0,0,3.49248295644144,NA,NA,NA,NA,NA
MIR4267,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4268,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4269,NA,human-specific,3.30380930647573,5.02963349836084,0.769618386411742,7.31098240836267,14.2912899007767,6.0215505135133,0.648770246473567,4.8922297921978,0,1.5530670685623,0,0,4.57348958581617,NA,NA,NA,NA,NA
MIR4270,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4271,NA,human-specific,0,4.20387277474936,0,0,0,0,0,0,0,0,0.787537178047533,0,0.955654540319796,NA,NA,NA,NA,NA
MIR4272,NA,human-specific,0,2.20046465553287,3.03037239649623,0,0,0,0,0,1.56719641319393,4.07680105497603,1.64890596653702,2.20996903041676,1.00045084689729,NA,NA,NA,NA,NA
MIR4273,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4274,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4275,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4276,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4277,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4278,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4279,NA,human-specific,0,0,0,0,1.47840930008034,0,1.8791965759924,2.02437094849564,0,2.24926954757298,0,0,0,NA,NA,NA,NA,NA
MIR4280,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4280HG,NA,human-specific,0,0,0,0,0,0.0519525722201229,0.0671693106455789,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4281,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4282,NA,human-specific,4.14208927976062,0,0,0,2.5596340120794,1.88735165348924,0,0.876220261289158,0,0,1.57507435609507,0,0,NA,NA,NA,NA,NA
MIR4283-1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4283-2,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4284,NA,human-specific,0,1.73863874017412,0,0,0,0.780571362862835,0.672798774120736,1.44954956805861,1.23827864746187,1.61058807110164,0,0,1.58095936299818,NA,NA,NA,NA,NA
MIR4285,NA,human-specific,0,0,1.52112810490791,1.80624271265431,0,2.23151577853728,0,0.690667735369101,0,0,0,0,3.7664031883192,NA,NA,NA,NA,NA
MIR4286,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4286_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4287,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4288,NA,human-specific,0,0,0.964894693411736,1.1457509744449,0,3.77470330697848,4.06691796296863,1.75244052257832,0,0,0,2.11101519323392,0,NA,NA,NA,NA,NA
MIR4289,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4289_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR429,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4290,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4290HG,NA,human-specific,0.102029405052927,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4291,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4292,NA,human-specific,21.7459687187432,17.8664592926848,16.4032097879995,12.6032607188938,19.1972550905955,11.3241099209355,7.32045233334354,13.1433039193374,11.2276757960162,16.5505953276639,7.08783460242779,17.9436291424883,5.73392724191878,NA,NA,NA,NA,NA
MIR4293,NA,human-specific,0,0,0,0,2.19865998473487,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4294,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4295,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4296,NA,human-specific,13.4029536637709,11.2023655190764,5.14245012738755,20.0636619502225,14.6160919439761,11.4956873439799,8.66992965741949,14.0095671322028,5.12900644318014,10.3773117763026,8.39443037509756,5.62537571378813,16.0072135503566,NA,NA,NA,NA,NA
MIR4297,NA,human-specific,1.82578935357869,1.85302286781715,0.850630848139294,2.02013987599495,0,0,0,0,0.659872173976393,0,1.38855239287328,0,0,NA,NA,NA,NA,NA
MIR4298,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4298_1,NA,human-specific,0.950410896383429,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4299,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4300,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4300HG,NA,human-specific,0,0,0.0461771031847045,0,0.0612483852890428,0,0,0,0,0,0,0,0.0914697917163233,NA,NA,NA,NA,NA
MIR4301,NA,human-specific,0,1.06689195419775,5.87708585987148,3.48933251308218,7.7952490367872604,9.57973945331661,3.30283034568362,0.889496325854145,0,0,0.799469559533101,0,0,NA,NA,NA,NA,NA
MIR4302,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4303,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4304,NA,human-specific,0,1.13572369317825,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4305,NA,human-specific,1.36039206737236,0,1.26760675408993,3.01040452109051,0,4.33905845826693,4.27425103559056,0,0.983338925925605,7.03448025172334,2.06921533055626,2.77329446954261,0,NA,NA,NA,NA,NA
MIR4306,NA,human-specific,0,3.09515907591436,0,6.74859914618092,11.3073942072079,0,1.19772968579736,1.29025840673349,0.551102035408855,1.43360037098058,4.05884545609113,0.777131966739961,0,NA,NA,NA,NA,NA
MIR4307,NA,human-specific,0,0,0,0.913872801045333,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4307HG,NA,human-specific,0.168807774783431,0,0,0.093388461420691,0,0,0.132595378841313,0,0,0.158707583648702,0,0,0,NA,NA,NA,NA,NA
MIR4308,NA,human-specific,0,0,1.59624554218732,0,2.11722813344839,3.12228545145134,0,1.44954956805861,0,1.61058807110164,0.651419641101046,0,1.58095936299818,NA,NA,NA,NA,NA
MIR4309,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR431,Mir431,one-to-one,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4310,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4311,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4311_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4312,NA,human-specific,3.65157870715739,1.85302286781715,3.40252339255717,2.02013987599495,11.2825972900868,11.6469463879797,6.4535566622897,6.17965868488143,5.27897739181114,1.71654781262148,4.16565717861984,1.86102655192991,6.73987938962382,NA,NA,NA,NA,NA
MIR4313,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4314,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4315-1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4315-1_1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4315-1_2,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4315-2,NA,human-specific,0,1.92917449252197,0,0,2.34925313437424,0,0,0.804202157621556,0,0,0.722808094920338,0,0,NA,NA,NA,NA,NA
MIR4316,NA,human-specific,3.90873213723889,1.9835174359732901,0,2.16240324754389,7.24628783701351,0,0.767559164841967,2.48056721857917,1.41268409076636,4.59357865349411,0,0,0,NA,NA,NA,NA,NA
MIR4317,NA,human-specific,6.40430727101449,8.66644541256022,6.9620863263093,5.90502425290831,0,1.94542401205814,3.35364312023259,3.61272353885376,6.17234279657918,4.01408103874563,6.49415272974581,2.17596950687189,11.8207115448787,NA,NA,NA,NA,NA
MIR4318,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4319,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR432,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4320,NA,human-specific,9.60646090652174,20.5828078548305,6.9620863263093,18.8960776093066,15.8303518900911,19.4542401205814,6.70728624046519,3.61272353885376,10.8015998940136,2.00704051937281,10.5529981858369,0,11.8207115448787,NA,NA,NA,NA,NA
MIR4321,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4322,NA,human-specific,0.950410896383429,3.85834898504393,0,3.15473898443047,0,0,1.49306029325424,0,2.74796083409347,0.893545436707074,0.722808094920338,1.9375070951599,1.75421518360072,NA,NA,NA,NA,NA
MIR4323,NA,human-specific,0,0,0,0,0,1.83264580846057,0,0,0,0,0,0,1.85590881743265,NA,NA,NA,NA,NA
MIR4324,NA,human-specific,0,0,0,0,4.76376330025888,0,0.756898620885828,0,0,0,0,0,1.77857928337295,NA,NA,NA,NA,NA
MIR4325,NA,human-specific,0,0,0,0.852947947642311,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4326,NA,human-specific,8.23152488223614,0,10.9572787217943,16.9143915040933,5.81340606133288,9.64468683944079,3.6946915731376,8.95526809419258,1.70000966854935,8.84458533960901,6.26025316108971,0,4.34093926789331,NA,NA,NA,NA,NA
MIR4327,NA,human-specific,1.63247048084683,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4328,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4329,NA,human-specific,0,0,0,0,0,0,0,0,0,1.83743146139765,0,0,0,NA,NA,NA,NA,NA
MIR433,Mir433,one-to-one,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4330,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4418,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4420,NA,human-specific,0,0,0,0,5.56803502627662,0,0,0.762425422160696,0,0.847127491943071,0,0,3.32617424422994,NA,NA,NA,NA,NA
MIR4421,NA,human-specific,4.02202872092698,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4422,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4422HG,NA,human-specific,0,0,0.202658133099017,0,0,0,0.0854180261814728,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4423,NA,human-specific,1.73449988589976,0.880185862213147,0,0,0,0,0,1.46766893765934,0,2.44608063298562,0,0,0,NA,NA,NA,NA,NA
MIR4424,NA,human-specific,0,0,0,0.89261994520707,0,0,0,0,0,1.51694922975852,0,0,0,NA,NA,NA,NA,NA
MIR4425,NA,human-specific,0,0,0,0.913872801045333,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4426,NA,human-specific,17.6203163012039,35.7662826550104,42.0724717905086,20.7144501570276,29.9436550301987,23.082610301801,46.7114577460968,21.4326257562951,18.308834287472,31.0613413712459,24.2886466181961,29.1856227509007,35.5715856674591,NA,NA,NA,NA,NA
MIR4427,NA,human-specific,1.02029405052927,8.28410223259433,5.70423039340467,1.12890169540894,3.78298850314676,7.4383859284576,4.00711034586615,3.4533386768455,1.47500838888841,2.87774192115955,0,10.3998542607848,5.64960478247879,NA,NA,NA,NA,NA
MIR4428,NA,human-specific,0,1.92917449252197,4.42794140127303,0,3.52387970156137,6.0627940101812,1.49306029325424,8.84622373383711,2.74796083409347,0.893545436707074,3.61404047460169,1.9375070951599,0,NA,NA,NA,NA,NA
MIR4429,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,1.9375070951599,0,NA,NA,NA,NA,NA
MIR4430,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4431,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4432,NA,human-specific,0,0,0,0,0,0,0,0,0,1.5530670685623,0,0.841892963968291,0,NA,NA,NA,NA,NA
MIR4432HG,NA,human-specific,0,0,0.123846636893843,0.220589986459218,0,0,0,0,0,0.12495941930961,0.101082358101886,0,0.0613303201163087,NA,NA,NA,NA,NA
MIR4433A,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4433B,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4434,NA,human-specific,3.92716955298059,2.65716486705856,4.87909014781784,0,6.47152750223848,11.9294868663943,13.3671152669648,2.21534933986315,0,12.3073239395503,2.98669759976517,1.33432092402522,2.41618317741231,NA,NA,NA,NA,NA
MIR4435-1,NA,human-specific,0,0,0,0,6.43108045534949,5.53229953429034,2.72483503518898,3.66917234414835,1.25375713055515,4.89216126597123,0,1.76797522433341,0.800360677517829,NA,NA,NA,NA,NA
MIR4435-2,NA,human-specific,0,0,1.74724174212395,0,8.11127264638675,1.70881838896999,0,0,0,0,1.42608083592391,0,1.73050957301152,NA,NA,NA,NA,NA
MIR4435-2HG,NA,human-specific,0.567676945936598,0.413321002533388,0.505960433329384,0.518869082343775,4.08758345080912,0.989667853875184,0.31988458257288,0.616097241706873,0.446018189453983,0.788964700785115,0.412959729790844,0.327053403291844,0.626393984539034,NA,NA,NA,NA,NA
MIR4436A,NA,human-specific,0,0,0,0,0,0,1.28227531067717,0,0,0.767397845642546,0,0,1.50656127532768,NA,NA,NA,NA,NA
MIR4436B1,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0.703613782433256,NA,NA,NA,NA,NA
MIR4436B2,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4437,NA,human-specific,1.15633325726651,0,0,0,0,1.05377133986483,0,2.93533787531868,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4438,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4439,NA,human-specific,0,0,0,0,2.1436934851165,0,0,0,1.88063569583272,0,0,0,0,NA,NA,NA,NA,NA
MIR4440,NA,human-specific,1.41591827420388,0,0,0,0,1.29033225289571,0,1.19809709196681,0,0.665600172240984,1.0768365495752,0,0,NA,NA,NA,NA,NA
MIR4441,NA,human-specific,0.693799954359903,0,1.29295888917173,5.37357207014656,3.4299095761864,2.52905121567558,0.544967007037797,4.10947302544615,1.50450855666618,2.60915267518466,1.05529981858369,0,1.28057708402853,NA,NA,NA,NA,NA
MIR4442,NA,human-specific,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
MIR4443,NA,human-specific,1.3090565176602,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
