"gene_id","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000079104","Prps1l3",403.151210930136,0.0892467085978384,0.225109540726429,0.396459023059791,0.691766431369518,0.924774868640568
"ENSMUSG00000083619","Gm14414",7.83484507013632,1.15053122247411,2.90315083610511,0.396304321554877,0.691880539546224,0.924774868640568
"ENSMUSG00000090946","Ccdc71l",120.814356698731,0.0514455666725886,0.129687463386307,0.396688818867134,0.691596946386261,0.924774868640568
"ENSMUSG00000027430","Dtd1",178.499406132345,0.0940130263179516,0.237301109851227,0.396176091957143,0.691975127287747,0.924821535245387
"ENSMUSG00000025949","Pikfyve",313.134160095404,-0.0767911093917622,0.193902055127776,-0.396030404841037,0.692082598286986,0.924885410731372
"ENSMUSG00000018765","Fxr2",877.500363725141,-0.0489382417360549,0.123700083526382,-0.395620118765867,0.692385292919309,0.925173325124083
"ENSMUSG00000019039","Dalrd3",718.76677374609,-0.04599440477823,0.11629560193697,-0.395495650842909,0.69247713069037,0.925173325124083
"ENSMUSG00000073435","Nme3",300.076000521742,-0.0653870657605417,0.165295857259699,-0.395575949963531,0.692417882038166,0.925173325124083
"ENSMUSG00000056014","A430033K04Rik",58.5123092176395,-0.105991164868424,0.268203041269258,-0.395190018602423,0.69270265844151,0.925394862557238
"ENSMUSG00000000711","Rab5b",2137.37562291904,0.0499831221724951,0.126674962108002,0.394577755072702,0.693154533076921,0.925449377619671
"ENSMUSG00000004071","Cdip1",1714.9422496923,0.0514677773331099,0.130865951854679,0.393286233765851,0.694108084629902,0.925449377619671
"ENSMUSG00000005656","Snx6",289.747419472323,-0.0553853936003485,0.1410569178278,-0.392645709641566,0.694581173989153,0.925449377619671
"ENSMUSG00000017969","Ptgis",29.9488259281198,-0.204701339917031,0.521063644216846,-0.392852854327796,0.694428164465892,0.925449377619671
"ENSMUSG00000019927","Ube2d1",158.004175320821,-0.0519351923641588,0.13217565525361,-0.39292555247416,0.694374468194168,0.925449377619671
"ENSMUSG00000020483","Dynll2",5849.60129673198,-0.068507984632745,0.174623960536655,-0.392317207914686,0.694823850637161,0.925449377619671
"ENSMUSG00000020491","2810021J22Rik",60.4695755476653,-0.130237757513506,0.331880890681793,-0.392423189072303,0.694745554929636,0.925449377619671
"ENSMUSG00000022412","Mief1",642.377061470852,0.0429549052126385,0.109260484954242,0.393142179724243,0.694214472169239,0.925449377619671
"ENSMUSG00000022905","Kpna1",698.802827560226,0.0526365887873007,0.133637276781136,0.393876544442807,0.693672188295659,0.925449377619671
"ENSMUSG00000025193","Cutc",303.84824448827,0.085117801721444,0.216492825908779,0.393166846818791,0.694196254470812,0.925449377619671
"ENSMUSG00000030008","Pradc1",149.470147141979,-0.067383809542791,0.171564091475138,-0.392761730985857,0.694495472112989,0.925449377619671
"ENSMUSG00000030279","C2cd5",121.496671623383,0.0495537418502207,0.126152814742464,0.392807262773983,0.694461840061052,0.925449377619671
"ENSMUSG00000030649","Anapc15",182.526147529486,-0.0648787880499843,0.164356406912935,-0.39474450232021,0.693031456206728,0.925449377619671
"ENSMUSG00000030708","Dnajb13",3.69984489350369,0.344364148088539,0.876684672107468,0.392802747720819,0.694465175077873,0.925449377619671
"ENSMUSG00000031444","F10",12910.1773032794,-0.0420161076908494,0.106783255247971,-0.393470938802904,0.693971684124807,0.925449377619671
"ENSMUSG00000033470","Cysltr2",4.15874222083659,0.276171123031817,0.700861076375249,0.394045456854493,0.693547478884796,0.925449377619671
"ENSMUSG00000034063","4930590J08Rik",3.13437983233515,0.304756488211798,0.773760554503779,0.393864079058982,0.693681391918972,0.925449377619671
"ENSMUSG00000040010","Slc7a5",99.6071176476227,-0.0753096158291878,0.191538249779138,-0.393183167936572,0.69418420072831,0.925449377619671
"ENSMUSG00000041064","Pif1",2.62710081404552,0.288434763265798,0.730820561603556,0.394672479702704,0.693084615420955,0.925449377619671
"ENSMUSG00000041143","Tmco4",371.693199867448,-0.0502273443355877,0.12742407366599,-0.394174686858984,0.693452072922947,0.925449377619671
"ENSMUSG00000046688","Tifa",302.069901335961,-0.093663718574706,0.238720797731497,-0.392356759296921,0.69479463087883,0.925449377619671
"ENSMUSG00000049037","Clec4a1",25.6660816516777,-0.156155031495326,0.397176541439409,-0.393162775750562,0.69419926111567,0.925449377619671
"ENSMUSG00000049717","Lig4",107.006107529037,0.0891977143491679,0.227415600078308,0.392223375698297,0.694893173787593,0.925449377619671
"ENSMUSG00000055491","Pprc1",187.762917675514,0.131631716970682,0.333324396127066,0.394905738974181,0.692912454433428,0.925449377619671
"ENSMUSG00000055553","Kxd1",632.695672626334,0.0675806076070597,0.171934047855516,0.393061225801248,0.694274261325654,0.925449377619671
"ENSMUSG00000055717","Slain1",7.40232940872238,-0.172512716481967,0.438188738874841,-0.393695002123827,0.693806231721049,0.925449377619671
"ENSMUSG00000055725","Paqr3",116.975879737821,-0.0897810205338815,0.22853912066625,-0.392847492683734,0.69443212474171,0.925449377619671
