"gene_id","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000017897","Eya2",1512.97149713146,0.870682791844511,0.107370279773671,8.10916012959869,5.09708386981581e-16,5.45759284815775e-14
"ENSMUSG00000023966","Rsph9",188.503644612134,2.70375826447445,0.333613618630383,8.10446011039495,5.29802483079625e-16,5.60343202666838e-14
"ENSMUSG00000056476","Med12l",36.1866585900155,3.3839282057496,0.417544417118609,8.10435505065884,5.30260452795808e-16,5.60343202666838e-14
"ENSMUSG00000041920","Slc16a6",722.050389092377,2.31522380970458,0.285848785657444,8.09947050983487,5.51989049999886e-16,5.7951681561027e-14
"ENSMUSG00000025085","Ablim1",3215.76048515232,1.96723589622018,0.243125527210935,8.0914411530033,5.89628784761366e-16,6.15039883356243e-14
"ENSMUSG00000050777","Tmem37",168.833178511923,3.71956072141315,0.460131553614815,8.08368974523071,6.28360675575324e-16,6.51239448891144e-14
"ENSMUSG00000022843","Clcn2",903.888277838515,1.74050373145346,0.215967587709478,8.05909696873037,7.68601118296953e-16,7.91512285390136e-14
"ENSMUSG00000044080","S100a1",7829.83529993532,2.93553802813235,0.365003715945194,8.0424880621575,8.80324660332905e-16,9.0082842457357e-14
"ENSMUSG00000073640","Rpl27-ps3",51.437388775368,-24.0897049908566,3.00372512997068,-8.01994322000152,1.05794057330133e-15,1.07577252761861e-13
"ENSMUSG00000027287","Snap23",1043.83291373189,1.10941689762679,0.138598661028203,8.00452825010365,1.1992552316806e-15,1.21184741161324e-13
"ENSMUSG00000042436","Mfap4",79.3707405365361,2.40048386430708,0.300043146763498,8.00046223418394,1.23953007534643e-15,1.24476535765224e-13
"ENSMUSG00000035910","Dcdc2a",27.0326006171588,-4.83051603053124,0.604484866963174,-7.99112813989688,1.33709488806649e-15,1.33445371297895e-13
"ENSMUSG00000029833","Trim24",902.763952762779,-1.43747394693984,0.180554704188743,-7.96143170790599,1.70059917073586e-15,1.68682744739002e-13
"ENSMUSG00000075225","Ccdc162",120.886764200493,-1.63421993368993,0.206535602793443,-7.91253377910017,2.52202408617693e-15,2.48634667227491e-13
"ENSMUSG00000006342","Susd2",484.599102076874,-1.57103349054193,0.198921039406481,-7.89777438942311,2.83927469664549e-15,2.78214504820389e-13
"ENSMUSG00000053141","Ptprt",157.010123501802,-1.16162238466281,0.14722478711928,-7.89012779296243,3.01877253091566e-15,2.94021170360508e-13
"ENSMUSG00000050335","Lgals3",1168.34826171231,2.35402825644394,0.298584292415855,7.88396548725797,3.17151916176747e-15,3.07048633577584e-13
"ENSMUSG00000022098","Bmp1",748.672433130885,1.56250043095577,0.198326154538917,7.8784385982191,3.31497325861736e-15,3.19026712174556e-13
"ENSMUSG00000015843","Rxrg",55.0686386676714,-2.63796981705626,0.336782453242327,-7.83286003073963,4.76895133131945e-15,4.56239083578538e-13
"ENSMUSG00000072235","Tuba1a",883.977484511884,1.16148759404268,0.148551714285922,7.81874244687022,5.3353645389662e-15,5.07424552152974e-13
"ENSMUSG00000020424","Castor1",89.9741599620197,2.10407188533107,0.269236850656773,7.81494762027717,5.49858905995731e-15,5.16867371635987e-13
"ENSMUSG00000027861","Casq2",51.4466407229263,2.68930098201597,0.344101498742123,7.81542943534631,5.47759572827797e-15,5.16867371635987e-13
"ENSMUSG00000020176","Grb10",185.841270434678,-1.28892686558957,0.165105109000978,-7.80670491294086,5.87024936685206e-15,5.4861382522118e-13
"ENSMUSG00000067818","Myl9",1208.16520203481,1.28993037326593,0.165566321555799,7.79101909823611,6.64708651663597e-15,6.17644222994083e-13
"ENSMUSG00000090394","4930523C07Rik",240.297602532342,-1.11165730794662,0.142813076144349,-7.78400226337123,7.02654998963647e-15,6.49172915613956e-13
"ENSMUSG00000033533","Acsm1",413.022308135208,2.08399477472847,0.267842256369463,7.78067957975158,7.21359889494334e-15,6.62667425758204e-13
"ENSMUSG00000017677","Wsb1",765.444263644498,1.41307533329598,0.182250802805796,7.75346561738733,8.94180088820836e-15,8.14926515130998e-13
"ENSMUSG00000022010","Tsc22d1",5301.10202171733,1.57442723536908,0.203072251596054,7.75303973336984,8.97185302407952e-15,8.14926515130998e-13
"ENSMUSG00000027555","Car13",952.107824071217,2.34511470283607,0.302678355930739,7.74787710084133,9.3441509581327e-15,8.44001299950221e-13
"ENSMUSG00000019194","Scn1b",532.719801462966,1.95919688408394,0.253554942789792,7.72691260729316,1.10186234711301e-14,9.89717246006845e-13
"ENSMUSG00000070031","Sp140",386.181833670185,1.56210627590649,0.202220542996232,7.72476550978105,1.12059435250018e-14,1.00098173984657e-12
"ENSMUSG00000027805","Pfn2",166.898006708056,1.49854824147156,0.194220835731091,7.71569247877389,1.20327118885845e-14,1.06892794403645e-12
"ENSMUSG00000070034","Sp110",493.774615761634,1.71266793522771,0.222088917215081,7.71163170456224,1.24219173770588e-14,1.09747300629664e-12
"ENSMUSG00000047658","Gal3st3",29.2572497978933,3.39283543301594,0.440236936646959,7.70683954612552,1.28971787506794e-14,1.13326948935318e-12
"ENSMUSG00000025557","Slc15a1",84.1240515125777,3.34994237502715,0.435182392031192,7.69778933240258,1.38440362423198e-14,1.20989393495041e-12
"ENSMUSG00000044827","Tlr1",267.14796440119,1.42814496536676,0.185905322541054,7.68210907491033,1.56490501869701e-14,1.35424468194151e-12
"ENSMUSG00000050373","Snx21",360.180363356226,1.26884177878506,0.165170915940935,7.68199275009647,1.56632703811889e-14,1.35424468194151e-12
"ENSMUSG00000069682","Gm10275",24.4918970016882,-23.076225023323,3.00432862985575,-7.68099228360078,1.57860990201869e-14,1.35760451573608e-12
"ENSMUSG00000001802","Lrp3",543.019501424291,2.15778363380108,0.281842573062856,7.65598898119573,1.91830173300977e-14,1.64101071001598e-12
