"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm39870",0.21815736171973,-1.09431448560291,3.08497273127666,-0.354724200479415,0.722796219075895,NA
"Nup160",171.872924299274,-0.273190392921507,0.306152411331997,-0.892334611159587,0.372213607980552,0.712310691367464
"Gm39872",4.94666769508975,-0.287233531741859,0.871526952649244,-0.329575041676834,0.741721083708924,NA
"Fnbp4",540.754444198542,-0.510311230090868,0.269729832076368,-1.89193470430213,0.0584996811665696,0.470192992922018
"Agbl2",4.32791314800694,0.820490776418583,0.924085965176257,0.88789442469466,0.374597544023913,NA
"Mtch2",1060.79979020456,-0.536907659780545,0.437872655038128,-1.22617307475799,0.22013355135465,0.618190262367285
"C1qtnf4",16.9248776585946,0.799855657442257,0.573296200016949,1.3951874396143,0.162959323655713,0.578083129614637
"Ndufs3",1070.62865606319,0.085687855359134,0.248852249190058,0.34433225192066,0.730596432038467,0.897471465846078
"Gm54113",19.2673511665705,-0.806003858715759,0.372783075502789,-2.16212567490803,0.0306084905049182,0.413414742110361
"Kbtbd4",160.301012139407,-0.107457779616468,0.253086942958903,-0.42458839780572,0.671136752284233,0.869837695507101
"Ptpmt1",411.458616524302,0.356078436118953,0.233728060681741,1.52347319821308,0.127640361129458,0.548782494190391
"Celf1",1036.08760060458,-0.360389532983837,0.196835522672945,-1.83091714386659,0.0671129110445629,0.486344496955167
"Rapsn",10.0325579768364,0.21144454068423,0.667972515169691,0.31654676784196,0.751587533040548,0.906807908655891
"Gm13778",5.56996521295987,-0.415355672208495,0.741324232073157,-0.560288810534263,0.575282458397492,0.822941835531642
"Psmc3",1725.7399775254,0.101483743044525,0.177755757528823,0.57091677060345,0.568056062212149,0.820186497438654
"Slc39a13",402.008663408469,0.178415284072012,0.322201795969407,0.553737708181343,0.579758364722988,0.824189636145634
"Gm57833",3.07323185164575,0.579299746457368,1.06065815676371,0.546170076346685,0.584949033377115,NA
"Gm39874",8.9609970434883,0.601673357184449,0.524786039902556,1.14651174275933,0.25158347126285,0.641110470999553
"Spi1",118.369935417482,-0.715326511389511,0.620958557562107,-1.15197142011843,0.249332817724004,0.639883465984846
"Mybpc3",3.60556923269861,0.464791922274166,1.85409963463079,0.250683357891239,NA,NA
"Madd",418.063499297231,-0.297765194705186,0.306701869736792,-0.970862013201044,0.33161699671417,0.688994750611684
"Nr1h3",377.176430262595,-0.467360164408642,0.296268348597503,-1.57748934916965,0.114682970912821,0.534224394555545
"Acp2",352.412574597601,-0.193331207303537,0.219059866297483,-0.882549645314734,0.37747964528259,0.716317909131332
"Ddb2",74.5221938758869,-0.657189705346497,0.383147709772795,-1.71523850615265,0.0863015077565506,0.504480046934632
"A330069E16Rik",5.53443847615196,-1.26969418101724,1.05606815363765,-1.20228431909792,0.229253390217118,0.624469005318564
"Pacsin3",518.979759483148,0.57585709418392,0.556057176739825,1.03560770056091,0.300385197994144,0.669779247715085
"Arfgap2",290.481789436023,0.0284269576334671,0.254336268465302,0.1117691857516,0.911006420604232,0.968993628398541
"Cstpp1",74.4380086116137,-0.0867694934006977,0.272760186669414,-0.318116417429581,0.75039663070251,0.906238968844751
"Lrp4",506.066292354348,0.153702194910453,0.357717371342544,0.429674953535511,0.667432105351438,0.86766173695687
"Gm13770",4.97480386598256,0.793662495675901,0.924018237979801,0.858925141359873,0.390381817630223,NA
"Ckap5",233.52523260969,-0.264417117952914,0.303119546549962,-0.872319587972631,0.383034054555548,0.718586666474481
"F2",837.592258398214,0.517114866201081,0.451831913282476,1.14448504189165,0.252422537775158,0.641541103189956
"Zfp408",156.746926293808,-0.34464006461276,0.215822336475905,-1.59686930574601,0.110294843067814,0.527212589066589
"Arhgap1",755.139763290374,0.107124254960576,0.140529797879855,0.762288543616647,0.445887809951609,0.754703153250989
"Atg13",1050.64424341389,0.318123391490819,0.287805098244857,1.10534314169851,0.269010930882123,0.649232193214329
"Harbi1",236.333009577335,0.372593082416037,0.283176724927877,1.31576167677953,0.188254045760904,0.595418353829086
"Ambra1",369.676683653324,-0.20047179642305,0.16680162607697,-1.20185756660756,0.229418717257019,0.624469005318564
"Chrm4",4.8347019933656,0.122812537730511,1.08766193615004,0.1129142554765,0.910098534375896,NA
"Mdk",43.9319930248706,-0.324016181640242,0.40853062003835,-0.793125816639707,0.427704522835643,0.745243422938971
"Gm39876",7.49588633290955,-1.6057776090155,0.77759204764928,-2.06506434044676,NA,NA
"Dgkz",813.363121220841,-0.489905293234433,0.294283234780297,-1.66474075086262,0.0959644891138387,0.514974620777065
"Creb3l1",1140.70686601416,0.57963390109585,0.436021007997022,1.32937149922787,0.183725435936571,0.590864026750591
"Gm31473",42.5298271638699,1.01913530644981,0.538302557790261,1.89323883325647,0.0583261153071418,0.470001208793132
"Phf21a",511.862887932252,-0.151947489867952,0.19499491930998,-0.779238199670236,0.435839411713541,0.749389465386304
"Large2",648.754811954093,0.277834926985501,0.42533010745742,0.653221867237121,0.513613254742424,0.789613136615382
"Pex16",434.75579124437,-0.439212625263789,0.341010970079383,-1.28797212934688,0.197755665151354,0.603587123522333
"Frey1",8.39701875948286,-0.537488927561817,0.508491927683642,-1.05702548713067,0.290499955614275,0.665842044458741
"Mapk8ip1",400.532688832896,0.457274050696001,0.440956005391566,1.03700606206722,0.299733031978441,0.669779247715085
"Cry2",313.448509229812,-0.0285899751668952,0.148137991545025,-0.192995563587113,0.846962442519963,0.94581663929865
"D930015M05Rik",2.9678933964143,-0.234108547943171,1.0811869729771,-0.216529197811681,0.828575268379454,NA
"Slc35c1",616.764068397183,-0.392987825905071,0.22592941522869,-1.73942744687442,0.0819596038770665,0.498123417738287
"Gm13817",1.43348001181697,2.97107329976342,1.71505446767936,1.73234923773796,0.0832114002407213,NA
"Chst1",61.2412685714749,-0.428759087394448,0.470779248468947,-0.910743387243265,0.362430597742023,0.706164683561906
"Gm13816",12.5872080547017,0.457948287003745,0.435292229991324,1.05204792424821,0.292777562593856,0.667055007451612
"Syt13",86.5064934959946,-0.638032593853823,0.804768000416621,-0.792815561159886,0.427885288853447,0.745319024120152
"Prdm11",54.1483417568232,-0.757264941482962,0.507903791573818,-1.49096138687302,NA,NA
"4631405J19Rik",4.13645606550701,1.71555428828679,0.936883497178095,1.83112872993714,0.067081331233605,NA
"Trp53i11",165.595014019875,-1.1814539135935,0.496802600986882,-2.37811539481996,0.0174013793334777,0.370246867886323
"Tspan18",55.281333117342,-0.826633878896826,0.439916868427755,-1.87906838364981,0.0602351564773731,0.473159945379211
"Gm13807",8.37005900336162,-0.0891109083084935,0.504761002163496,-0.176540794408737,0.859869102630465,0.951052247975792
"Cd82",2210.84141861323,-0.115574311753165,0.1497025585005,-0.772026296082169,0.440098853130854,0.751536633297912
"Mir7001",0.842090932759091,-1.27268191314894,1.93150146774953,-0.658908074572572,0.50995480044992,NA
"Gm10804",0.587483027512278,0.776480136817035,2.5373094461492,0.306025005343939,0.759585607027328,NA
"Alx4",10.1133708103278,-0.649627586428815,0.912472029611663,-0.711942465464162,0.476500404401448,0.772290571640369
"Ext2",648.060010427176,0.144276065549015,0.135162770841297,1.06742459222309,0.285780148365093,0.661549949479485
"Accs",55.8742870128962,-0.0932366527252698,0.473057963120024,-0.19709350649196,0.843754364833428,0.944673996086135
"Gm39884",2.33145544984879,1.19291087339974,1.18567863891699,1.00609965824244,0.314367633080477,NA
"Gm13889",51.679463120077,-1.00759791116198,0.453401311365926,-2.22230921239832,0.0262624159982557,0.412448147021933
"Alkbh3os1",4.46881082389589,-0.719780510278575,0.733747791821725,-0.980964465312431,0.326610265262344,NA
"Alkbh3",273.346815366688,0.283589753610382,0.172264170355765,1.64624920565143,0.0997124624383217,0.518251999355916
"Hsd17b12",457.92363081926,-0.184574857529183,0.328433687972459,-0.561985156482063,0.574126132436936,0.822530925827612
"Gm39885",14.0945910156545,0.881116397099016,0.416005318523621,2.11804118328594,0.0341715800090932,0.423981195736152
"Mir670hg",1.23003331940208,-0.922888236304737,1.51622890371454,-0.608673422623587,0.542740926760188,NA
"Ttc17",582.912517242137,0.12472390135744,0.151175256847204,0.82502853944876,0.409355388095336,0.735197293223059
