gene,log2FoldChange_strain_PAR,log2FoldChange_strain_SL,log2FoldChange_strain_SM,log2FoldChange_strain_LIV,log2FoldChange_strain_PANC,log2FoldChange_sex_PAR,log2FoldChange_sex_SL,log2FoldChange_sex_SM,log2FoldChange_sex_LIV,log2FoldChange_sex_PANC,padj_strain_PAR,padj_strain_SL,padj_strain_SM,padj_strain_LIV,padj_strain_PANC,padj_sex_PAR,padj_sex_SL,padj_sex_SM,padj_sex_LIV,padj_sex_PANC,baseMean_strain_PAR,baseMean_strain_SL,baseMean_strain_SM,baseMean_strain_LIV,baseMean_strain_PANC,baseMean_sex_PAR,baseMean_sex_SL,baseMean_sex_SM,baseMean_sex_LIV,baseMean_sex_PANC
Plekhm1,0.164450526862657,0.378164748376162,0.210463651785907,0.349030738663302,-0.127484936329901,-0.113580830198873,0.130281171927783,-0.210808854754156,0.0804966000950473,-0.441953836252555,0.999997843896355,0.0285306513633007,0.778013632348975,0.0732415241581994,0.824797420269526,0.999978656998048,0.999703591649468,0.64953804466293,0.844599465872101,0.53525512014544,1146.42994823964,1393.76431146334,869.66856765484,902.313764077025,288.926058531827,1146.42994823964,1393.76431146334,869.66856765484,902.313764077025,288.926058531827
Gm39397,0.608612581601048,0.534502878392299,NA,NA,NA,-0.305287476685391,-0.716170454462274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93053382998548,2.34485422810293,NA,NA,NA,2.93053382998548,2.34485422810293,NA,NA,NA
Rprml,1.18073450286916,-3.73708029050178,-5.08762190120526,NA,-3.68737583578669,-1.59163124388171,1.36404112313159,1.05325484564779,NA,-2.21598217491411,NA,0.00319057985833914,0.0149045785755343,NA,NA,NA,0.999703591649468,0.697726980754398,NA,NA,5.08803081976651,4.12111789592858,4.91276643730158,NA,4.03514629631066,5.08803081976651,4.12111789592858,4.91276643730158,NA,4.03514629631066
Gosr2,-0.199104609922685,-0.575105402715857,-0.202909804585461,-0.158631431517559,-0.364943601169946,0.00155633402320022,0.0397076762027804,0.141974706265323,0.18264395221413,-0.0899144958785842,0.999997843896355,8.70150935121388e-8,0.509268017356201,0.546555344142452,0.188313252203767,0.999978656998048,0.999703591649468,0.560252893539411,0.611715126126938,0.841904380129392,2189.95848733773,3569.55621990553,1992.89370196824,2533.2391407523,1214.90008389666,2189.95848733773,3569.55621990553,1992.89370196824,2533.2391407523,1214.90008389666
C130046K22Rik,-0.598081954640234,0.069104279807098,-0.201877616890263,-0.35844709536829,0.527617699655033,0.41731512213323,-0.0371074226312071,-0.0600023316494947,0.0359648723179619,-0.0196797825469164,0.999997843896355,0.793454833555168,0.633640677514946,0.192252012114588,0.130647121152215,0.999978656998048,0.999703591649468,0.874230720704994,0.952247173100734,0.976556594170857,154.443006532026,319.737753643297,195.807636341165,116.429171749769,82.6269138520212,154.443006532026,319.737753643297,195.807636341165,116.429171749769,82.6269138520212
Wnt9b,-1.0302607947314,NA,-0.693727560568691,-0.222716344755354,0.302407072036148,-0.805660840081479,NA,-3.6831935339099098,-0.225096953095164,-2.32120084412965,NA,NA,NA,0.809264880591306,0.935073107440196,NA,NA,NA,0.86757469703603,NA,2.91483780752004,NA,1.28455194672033,41.2936915466294,2.4467535473161,2.91483780752004,NA,1.28455194672033,41.2936915466294,2.4467535473161
Wnt3,4.55405464746869,0.661629797492135,-0.462950134148902,NA,-1.64890798521915,-7.69264252628354,-0.0514422287805321,-1.96056109464444,NA,-1.5320736818237,0.999997843896355,0.818791023361047,NA,NA,0.175744614448401,NA,NA,NA,NA,0.457349448569224,10.9376611986227,3.08524546857262,0.949066386680045,NA,10.232044166729,10.9376611986227,3.08524546857262,0.949066386680045,NA,10.232044166729
Nsf,-0.0463010599978637,-0.18462899851816,-0.117093952705066,0.131968314937844,-0.215139120262308,0.185385277256213,0.01090394786007,0.108063903481707,0.0199957679054851,0.0434387029184021,0.999997843896355,0.091056177827605,0.736467530323504,0.644669420477088,0.304347347501386,0.999978656998048,0.999703591649468,0.635032960115755,0.968702630719919,0.900337156167358,1277.471759538,2389.58696895165,1276.04291666459,666.452354236208,464.541995936937,1277.471759538,2389.58696895165,1276.04291666459,666.452354236208,464.541995936937
Arf2,-0.686499553063899,-0.504139009656001,-0.253326052338879,-0.311767081945562,-0.520166087649844,0.0885889748756095,-0.149840663471659,-0.122512940715067,0.243771641654261,0.197645675713738,0.999997843896355,0.00419513270098866,0.572012413821107,0.372337893206468,0.0288934046149107,0.999978656998048,0.999703591649468,0.742697622819847,0.650077754358724,0.631681414375578,491.87598132396,673.675555937809,387.359960254721,415.803589005764,199.157027386084,491.87598132396,673.675555937809,387.359960254721,415.803589005764,199.157027386084
Mapt,-0.113467834065146,0.034002683119168,0.151165869506974,-0.447463403777057,0.75953473188984,0.294544389839758,0.156323878583649,1.61025797489667,-0.473913842004218,0.945857989621971,0.999997843896355,0.921898742122592,0.770643538633134,0.188898826467688,0.309261571031665,0.999978656998048,0.999703591649468,1.08965241958789e-17,0.293166561871459,0.433175621692162,556.154340685768,2142.30278869602,2228.23703291922,242.541627307313,334.329391279072,556.154340685768,2142.30278869602,2228.23703291922,242.541627307313,334.329391279072
Kansl1,-0.241744621482211,0.155393894040967,0.153846296552855,-0.0516618886548794,-0.0437268858254293,0.0757885007717537,0.0355124601976258,-0.0723948079753913,-0.00433725514193867,-0.220805554263899,0.999997843896355,0.0763860487308389,0.746341988262021,0.801381421185808,0.93900910138125,0.999978656998048,0.999703591649468,0.840863669640282,0.988598891117176,0.715658641591518,1649.7137425447,2681.39108403725,1542.54740475289,1154.8345232071,524.331684855654,1649.7137425447,2681.39108403725,1542.54740475289,1154.8345232071,524.331684855654
Cdc27,-0.241528559825614,-0.0817418846352744,0.0206497826763228,-0.236160862612717,-0.254399750068693,0.0289364128518636,0.0420282997334507,0.00511085078689638,0.0206558875688898,-0.132968555262438,0.999997843896355,0.684668354605119,0.974289952909734,0.140779779016873,0.435775304526681,0.999978656998048,0.999703591649468,0.986101370791162,0.953957774821436,0.778346152593591,615.561026522185,1087.08321971172,571.148655618453,669.853198312688,248.48665539111,615.561026522185,1087.08321971172,571.148655618453,669.853198312688,248.48665539111
Myl4,-0.951530309359325,-1.15443552650435,-1.27667214157533,-2.05648634508319,-2.2334621956221,-0.968667709147599,-0.0397984910177814,-0.217128660054728,-0.350456262716709,-0.16364089793426,0.999997843896355,0.0100986320104651,0.0674716657714755,1.50568794275092e-4,2.63874646549137e-4,0.999978656998048,0.999703591649468,0.820501249670455,0.782052445731453,0.898028241539197,170.9554145211,62.5925885721972,45.8839872835663,89.0033670602575,42.64546548322,170.9554145211,62.5925885721972,45.8839872835663,89.0033670602575,42.64546548322
Itgb3,-0.0987264201450329,0.17079665431127,0.425649948205458,-0.262499361975314,-1.41234163771715,-0.330511588666779,-0.305629599612646,1.85816693809246,-0.795118137898443,-1.44317627910423,0.999997843896355,0.565013879356623,0.412892734373723,0.505153403953093,0.100421230298826,0.999978656998048,0.999703591649468,1.39676755279822e-11,0.0190359099502583,0.337897335855121,487.662530779822,589.164806806175,220.602937425991,168.128869460598,97.0329296700682,487.662530779822,589.164806806175,220.602937425991,168.128869460598,97.0329296700682
Efcab3,1.01935820064774,1.08659403028865,0.781770594753862,-3.85329311415442,-1.51138013182026,-0.27019178724321,-0.756347027236463,-0.628911393047553,0.208819982442036,1.10562235255636,0.999997843896355,0.200512057218708,0.622216220383306,6.15789598880318e-5,NA,NA,0.999703591649468,0.583190650661934,0.933099560321536,NA,10.5086516238324,9.74526743530233,9.1174734048837,13.6009322770175,0.9458515299685,10.5086516238324,9.74526743530233,9.1174734048837,13.6009322770175,0.9458515299685
Mettl2,-0.449942933278711,-0.099449840306361,-0.0538078902626026,-0.399209754842252,-0.209223258080683,0.106004068465398,0.125857924597302,0.125510719680156,-0.197800026511384,-0.172849463243241,0.999997843896355,0.644000462566467,0.910872062415155,0.0462095948833072,0.607704037098004,0.999978656998048,0.999703591649468,0.561210000775869,0.563311120313417,0.750435669839917,464.697122548181,617.926438007175,402.18451058779,498.1008370306,163.114414152534,464.697122548181,617.926438007175,402.18451058779,498.1008370306,163.114414152534
Tlk2,-0.151696861860091,-0.068419601988281,-0.0447581921650681,-0.0873179455102155,-0.096463284734712,0.0475719738750111,0.0770711205215149,0.115232259549171,0.0318708077930401,0.00780823256571498,0.999997843896355,0.635361713457346,0.919959469022652,0.668838413518588,0.758706082202983,0.999978656998048,0.999703591649468,0.552815380318389,0.927002204956896,0.986946820303444,922.933355402717,1403.30269753436,864.488508812066,858.127689702512,417.74807684776,922.933355402717,1403.30269753436,864.488508812066,858.127689702512,417.74807684776
1700052K11Rik,-0.74047537384789,-1.15525933026485,-0.673120203678923,-1.30773862850969,-0.377285118922452,-0.0550024345120231,-0.441244555580104,-0.162287993689177,-0.0534490169191403,-0.0359490168645567,0.999997843896355,4.78584808346212e-7,0.130229741703643,0.00107971303449096,0.445410970019375,0.999978656998048,0.847297947641689,0.764912942251917,0.959829493080276,0.966056078426841,123.3032375897,178.335360746478,78.7702567984195,93.1276240770314,43.7896629216155,123.3032375897,178.335360746478,78.7702567984195,93.1276240770314,43.7896629216155
Gm53649,-0.667534021034849,-0.210971353840835,1.14289418425307,0.449012953869315,-0.355778496106654,0.548676589700704,0.371535364751486,0.987798427344104,-2.08761708520065,1.3509958858869,NA,0.830936156262013,0.413003201947969,0.87999558727907,0.859353547985935,NA,0.999703591649468,0.364951906429312,NA,NA,7.28635314275482,10.5080510834546,10.2421084485158,2.62433998552082,3.94441386623255,7.28635314275482,10.5080510834546,10.2421084485158,2.62433998552082,3.94441386623255
Mrc2,0.111796374041108,0.503687033119651,0.290370947283463,-0.519980171008466,0.955841045532663,0.378416331053817,-0.0989310659460231,0.359276962144078,-0.256528382530581,0.169046962577284,0.999997843896355,0.214383139815723,0.625456290323725,0.271358641344697,0.00675987709602895,0.999978656998048,0.999703591649468,0.351196934945968,0.756383455616652,0.791402817076219,301.465602289025,594.287698380566,460.420800978777,63.5721753194919,173.96208812634,301.465602289025,594.287698380566,460.420800978777,63.5721753194919,173.96208812634
LOC115487808,4.75187829259209,0.949159893177717,0.0383540852208759,NA,1.09251060605567,-5.27974463692506,-0.283426860103083,1.66198010739162,NA,0.487734551668153,NA,NA,NA,NA,0.443235766383728,NA,NA,NA,NA,NA,3.53470706953796,2.23877715817718,1.8502591302206,NA,2.59691975013095,3.53470706953796,2.23877715817718,1.8502591302206,NA,2.59691975013095
Gm35828,1.49779990923903,0.188134586887318,1.27535686858832,NA,-1.42839447788912,0.955317196434193,-0.682416823182879,1.91837858773695,NA,-1.51467470483429,NA,0.945941573344359,NA,NA,NA,NA,0.999703591649468,NA,NA,NA,2.56007034041931,4.13723358377949,1.13395274267847,NA,0.3746516007437,2.56007034041931,4.13723358377949,1.13395274267847,NA,0.3746516007437
Tanc2,-0.337509457967977,-0.0333390460442359,-0.30716307367541,0.0143095848067768,0.458656158686145,0.678248303072022,0.221705785980349,0.738582870092438,0.23198211089941,0.583105647764638,0.999997843896355,0.918688988736695,0.397173262747083,0.969990336903275,0.523178341468567,0.999978656998048,0.999703591649468,5.36698202469004e-4,0.545334206401766,0.571739074137594,441.076823886427,646.174872898962,668.994656049103,173.469291413805,448.56508504002,441.076823886427,646.174872898962,668.994656049103,173.469291413805,448.56508504002
Gm53650,1.32479438174814,0.870211445615784,0.587641055922287,0.0611421409950005,0.0724665299815065,-0.717657193964965,-0.133615260645082,-0.339804024718439,-0.283630232108506,0.405984117877417,0.999997843896355,0.042645020237199,0.531240750708409,0.976024274636901,0.976509615196778,0.999978656998048,0.999703591649468,0.657626347662515,NA,0.867516464167901,17.4573170244446,39.3567407421287,18.4744801233784,2.75630985287854,6.09863048290131,17.4573170244446,39.3567407421287,18.4744801233784,2.75630985287854,6.09863048290131
Cyb561,-0.0816694303559779,0.11278471999814,0.398839642369208,0.960317492681056,-0.0444746541968718,0.4373851432652,-0.005660067935943,-0.0227816344820158,0.226100531003884,0.354967453875898,0.999997843896355,0.501073218319834,0.0683657440143861,0.0043095145334608,0.957757686281784,0.999978656998048,0.999703591649468,0.949188532174015,0.753894578110198,0.670884483105139,4570.84674578182,7915.32281734948,4299.70668468579,335.724044166299,809.116325626032,4570.84674578182,7915.32281734948,4299.70668468579,335.724044166299,809.116325626032
Gm9910,0.0814294967243442,0.261947137108045,-0.199736585403156,0.402646437224898,1.04554294077154,0.124771700387804,0.251426217909958,0.119275689229956,0.425031916178746,-0.0455116036641359,0.999997843896355,0.380094854437269,0.882585167026393,NA,0.262988149672894,0.999978656998048,0.999703591649468,0.88556765537671,NA,0.977888291766692,72.7468185796108,106.59502343908,62.4176031759935,1.93736333317515,12.4831248720514,72.7468185796108,106.59502343908,62.4176031759935,1.93736333317515,12.4831248720514
Ace,-0.227730583144867,0.0959162661399947,0.142839905829125,-1.13247885895246,-2.22048606420705,1.0772493614493,-0.00160064427127437,0.492708639439194,-0.701355835249413,-1.89712152767905,0.999997843896355,0.797089815754015,0.812191057333202,0.03324817785366,NA,0.999978656998048,0.999703591649468,0.0547586557793296,0.408680075608027,NA,1934.76175132142,2046.23133987053,653.553769002855,105.564005729926,2059.20163483399,1934.76175132142,2046.23133987053,653.553769002855,105.564005729926,2059.20163483399
Kcnh6,1.63908419869371,1.57872874662664,2.65860359742898,1.39092386417869,-0.285292278991942,0.843881354454116,-0.71766950014822,-0.256287555253726,-0.282860734548508,-0.672099095752176,0.999997843896355,0.00240720740925945,7.11978746288232e-5,0.0762890821006387,0.8619987022659,0.999978656998048,0.999703591649468,0.820773053136404,0.866929491868291,0.718586666474481,31.9878763379198,24.3010724220515,21.2356730627476,11.4705284168625,12.5352579143779,31.9878763379198,24.3010724220515,21.2356730627476,11.4705284168625,12.5352579143779
Dcaf7,0.0192889466487787,0.028785196617691,0.199950746150855,0.177113995658693,-0.388539034827232,0.0717829584600806,-0.055980618448451,0.0507604808246963,-0.0507780159539872,-0.429302258908767,0.999997843896355,0.875910199732116,0.503172786657254,0.382873954233525,0.15427204976114,0.999978656998048,0.999703591649468,0.865497423713222,0.897890354048833,0.358208630843318,1988.29523607111,3703.49615739134,1803.9657618347,1658.80896476875,691.501164064069,1988.29523607111,3703.49615739134,1803.9657618347,1658.80896476875,691.501164064069
Taco1os,0.530166477556463,-0.541512219999937,0.62135898084125,-0.495178433715516,-0.925074439089056,-0.171756863591138,-0.163376838276703,0.25984310211578,0.85509492111061,-0.569895558395425,NA,0.709409546677678,0.796387176406304,0.616246325779385,NA,NA,0.999703591649468,0.883767597286235,0.481497229607514,NA,4.57117161807357,4.85952503212376,5.61425263402996,7.19878409849503,1.53769323005024,4.57117161807357,4.85952503212376,5.61425263402996,7.19878409849503,1.53769323005024
